thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,Instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
132,0,132,[0.36125],[-0.25],[1],[0],[0],[0.9678840001579374],[None],132,0,132,0,225.90733129996806,,,,,5,225.8911932001356,225.90733129996806,225.90733129996806,0.014631700003519654,226.85946820001118,[0.36125],[-0.25],[1],[0],[0],[0.9678840001579374],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
133,0,133,[0.06125],[0.02125],[1],[0],[0],[0.9339087000116706],[None],133,0,133,0,226.89033429999836,,,,,5,226.87474010000005,226.89033429999836,226.89033429999836,0.01516750012524426,227.80902929999866,[0.06125],[0.02125],[1],[0],[0],[0.9339087000116706],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
134,0,134,[-0.41],[-0.18875],[1],[0],[0],[2.2222527000121772],['target'],134,0,134,0,227.8474669000134,,,,,10,227.83513140003197,227.8474669000134,227.8474669000134,0.025934800039976835,230.05780100007541,[-0.41],[-0.18875],[1],[0],[0],[2.2222527000121772],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
135,0,135,[-0.17625],[0.02875],[1],[0],[0],[1.3523060998413712],['target'],135,0,135,0,230.0890790000558,,,,,5,230.0726108001545,230.0890790000558,230.0890790000558,0.014614899875596166,231.42539900005795,[-0.17625],[0.02875],[1],[0],[0],[1.3523060998413712],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
136,0,136,[0.465],[0.2],[1],[0],[0],[1.1904551999177784],[None],136,0,136,0,231.46335760015063,,,,,10,231.44931860012002,231.46335760015063,231.46335760015063,0.0237918000202626,232.64016019995324,[0.465],[0.2],[1],[0],[0],[1.1904551999177784],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
137,0,137,[-0.44],[-0.26125],[1],[0],[0],[1.3893834999762475],['target'],137,0,137,0,232.67949600005522,,,,,10,232.6665080001112,232.67949600005522,232.67949600005522,0.02613890008069575,234.0563364000991,[-0.44],[-0.26125],[1],[0],[0],[1.3893834999762475],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
138,0,138,[0.32125],[0.15625],[1],[0],[0],[1.1372842998243868],['target'],138,0,138,0,234.08841940015554,,,,,5,234.06822660006583,234.08841940015554,234.08841940015554,0.011702799936756492,235.20594610017724,[0.32125],[0.15625],[1],[0],[0],[1.1372842998243868],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
139,0,139,[0.38375],[-0.42125],[1],[0],[0],[1.4871447999030352],['target'],139,0,139,0,235.23869929998182,,,,,5,235.2173131001182,235.23869929998182,235.23869929998182,0.011241600150242448,236.70485160010867,[0.38375],[-0.42125],[1],[0],[0],[1.4871447999030352],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
140,0,140,[0.1375],[-0.10375],[1],[0],[0],[2.0394389000721276],['target'],140,0,140,0,236.7437792001292,,,,,10,236.7308597001247,236.7437792001292,236.7437792001292,0.02582739992067218,238.77070650015958,[0.1375],[-0.10375],[1],[0],[0],[2.0394389000721276],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
141,0,141,[-0.2975],[-0.12],[1],[0],[0],[0.9536780000198632],[None],141,0,141,0,238.80195530015044,,,,,5,238.78326119994745,238.80195530015044,238.80195530015044,0.012311500031501055,239.73728889995255,[-0.2975],[-0.12],[1],[0],[0],[0.9536780000198632],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
142,0,142,[0.47],[-0.24875],[1],[0],[0],[1.4551662998273969],[None],142,0,142,0,239.77670170017518,,,,,10,239.76406350010075,239.77670170017518,239.77670170017518,0.02663460001349449,241.21965160011314,[0.47],[-0.24875],[1],[0],[0],[1.4551662998273969],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
143,0,143,[-0.08],[0.45625],[1],[0],[0],[4.189863700186834],['target'],143,0,143,0,241.25614590011537,,,,,10,241.24434770015068,241.25614590011537,241.25614590011537,0.024547399953007698,245.4346292000264,[-0.08],[0.45625],[1],[0],[0],[4.189863700186834],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
144,0,144,[-0.01125],[0.31375],[1],[0],[0],[1.2369198999367654],['target'],144,0,144,0,245.46673980006017,,,,,5,245.44722600001842,245.46673980006017,245.46673980006017,0.012423799838870764,246.68454329995438,[-0.01125],[0.31375],[1],[0],[0],[1.2369198999367654],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
145,0,145,[0.1475],[-0.38875],[1],[0],[0],[1.3248934000730515],[None],145,0,145,0,246.7201117000077,,,,,10,246.70838690013625,246.7201117000077,246.7201117000077,0.02365720015950501,248.0336484001018,[0.1475],[-0.38875],[1],[0],[0],[1.3248934000730515],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
146,0,146,[-0.165],[0.19125],[1],[0],[0],[0.788019800093025],['target'],146,0,146,0,248.06526509998366,,,,,5,248.04529180005193,248.06526509998366,248.06526509998366,0.011502400040626526,248.8336891999934,[-0.165],[0.19125],[1],[0],[0],[0.788019800093025],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
147,0,147,[0.3425],[-0.115],[1],[0],[0],[1.0733970999717712],[None],147,0,147,0,248.87221780000255,,,,,10,248.85897880000994,248.87221780000255,248.87221780000255,0.02513110009022057,249.93275799998082,[0.3425],[-0.115],[1],[0],[0],[1.0733970999717712],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
148,0,148,[-0.51],[0.32125],[1],[0],[0],[1.3076523998752236],[None],148,0,148,0,249.97023500013165,,,,,10,249.95763309998438,249.97023500013165,249.97023500013165,0.024713899940252304,251.26562279998325,[-0.51],[0.32125],[1],[0],[0],[1.3076523998752236],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
149,0,149,[-0.04],[-0.3025],[1],[0],[0],[2.2405641998630017],['target'],149,0,149,0,251.30365670006722,,,,,10,251.29058449994773,251.30365670006722,251.30365670006722,0.024820199934765697,253.53147220006213,[-0.04],[-0.3025],[1],[0],[0],[2.2405641998630017],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
150,0,150,[-0.29375],[0.25625],[1],[0],[0],[1.408080300083384],['target'],150,0,150,0,253.56774369999766,,,,,10,253.55551140010357,253.56774369999766,253.56774369999766,0.023862999863922596,254.96398440003395,[-0.29375],[0.25625],[1],[0],[0],[1.408080300083384],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
151,0,151,[0.03625],[-0.2875],[1],[0],[0],[1.089380000019446],['target'],151,0,151,0,255.00363390007988,,,,,10,254.9905952999834,255.00363390007988,255.00363390007988,0.026416700100526214,256.0803468001541,[0.03625],[-0.2875],[1],[0],[0],[1.089380000019446],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
152,0,152,[-0.39375],[0.28125],[1],[0],[0],[0.8543268998619169],['target'],152,0,152,0,256.1110845999792,,,,,5,256.0920927999541,256.1110845999792,256.1110845999792,0.011600999860092998,256.94672450004146,[-0.39375],[0.28125],[1],[0],[0],[0.8543268998619169],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
153,0,153,[0.47125],[-0.19875],[1],[0],[0],[1.855867699952796],['target'],153,0,153,0,256.98521240008995,,,,,10,256.97242570016533,256.98521240008995,256.98521240008995,0.025535599794238806,258.82863759994507,[0.47125],[-0.19875],[1],[0],[0],[1.855867699952796],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
154,0,154,[-0.01],[0.36375],[1],[0],[0],[1.5416392998304218],['target'],154,0,154,0,258.8649167001713,,,,,10,258.8527927000541,258.8649167001713,258.8649167001713,0.023971099872142076,260.3948355000466,[-0.01],[0.36375],[1],[0],[0],[1.5416392998304218],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
155,0,155,[0.1125],[-0.21625],[1],[0],[0],[1.35906029981561],['target'],155,0,155,0,260.43188090017065,,,,,10,260.41973370010965,260.43188090017065,260.43188090017065,0.02470369986258447,261.7792093001772,[0.1125],[-0.21625],[1],[0],[0],[1.35906029981561],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
156,0,156,[0.3225],[-0.1025],[1],[0],[0],[1.0894959000870585],['target'],156,0,156,0,261.8165291999467,,,,,10,261.80384619999677,261.8165291999467,261.8165291999467,0.02449189987964928,262.8937282001134,[0.3225],[-0.1025],[1],[0],[0],[1.0894959000870585],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
157,0,157,[-0.38],[-0.07],[1],[0],[0],[1.1212692998815328],['target'],157,0,157,0,262.9254805999808,,,,,5,262.90593580016866,262.9254805999808,262.9254805999808,0.01204840000718832,264.0280152000487,[-0.38],[-0.07],[1],[0],[0],[1.1212692998815328],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
158,0,158,[-0.38],[-0.07],[1],[0],[0],[0.1762057999148965],[None],158,0,158,0,264.09321690001525,,,,,10,264.0663050999865,264.09321690001525,264.09321690001525,0.03810809995047748,264.2428209001664,[-0.38],[-0.07],[1],[0],[0],[0.1762057999148965],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
159,0,159,[-0.4375],[0.04125],[1],[0],[0],[1.0709022001828998],[None],159,0,159,0,264.2770225000568,,,,,5,264.25540060014464,264.2770225000568,264.2770225000568,0.01244270009920001,265.3267223001458,[-0.4375],[0.04125],[1],[0],[0],[1.0709022001828998],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
160,0,160,[0.3225],[0.14375],[1],[0],[0],[1.4027114999480546],['target'],160,0,160,0,265.3577135000378,,,,,5,265.33990010013804,265.3577135000378,265.3577135000378,0.013035900192335248,266.74294800008647,[0.3225],[0.14375],[1],[0],[0],[1.4027114999480546],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
161,0,161,[0.3025],[-0.37],[1],[0],[0],[1.3029741998761892],['target'],161,0,161,0,266.77369070006534,,,,,5,266.7548400000669,266.77369070006534,266.77369070006534,0.011769100092351437,268.0582196000032,[0.3025],[-0.37],[1],[0],[0],[1.3029741998761892],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
162,0,162,[0.08375],[-0.4475],[1],[0],[0],[1.3701918001752347],['target'],162,0,162,0,268.0898025999777,,,,,5,268.0702688000165,268.0898025999777,268.0898025999777,0.011936099966987967,269.4407850999851,[0.08375],[-0.4475],[1],[0],[0],[1.3701918001752347],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
163,0,163,[0.11],[-0.17375],[1],[0],[0],[1.0890381999779493],['target'],163,0,163,0,269.4799194999505,,,,,10,269.46761690010317,269.4799194999505,269.4799194999505,0.026692199986428022,270.5569850001484,[0.11],[-0.17375],[1],[0],[0],[1.0890381999779493],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
164,0,164,[-0.4525],[-0.05875],[1],[0],[0],[1.634590000147],[None],164,0,164,0,270.58830810012296,,,,,5,270.57204590016045,270.58830810012296,270.58830810012296,0.014859999995678663,272.20705750002526,[-0.4525],[-0.05875],[1],[0],[0],[1.634590000147],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
165,0,165,[0.0325],[-0.17125],[1],[0],[0],[0.9409684001002461],[None],165,0,165,0,272.2430223999545,,,,,10,272.23121550004,272.2430223999545,272.2430223999545,0.024020300013944507,273.1725477001164,[0.0325],[-0.17125],[1],[0],[0],[0.9409684001002461],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
166,0,166,[-0.4325],[-0.13625],[1],[0],[0],[1.138263599947095],['target'],166,0,166,0,273.21483870013617,,,,,10,273.2014749001246,273.21483870013617,273.21483870013617,0.028770300094038248,274.3401051000692,[-0.4325],[-0.13625],[1],[0],[0],[1.138263599947095],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
167,0,167,[0.06625],[-0.35375],[1],[0],[0],[1.152557399822399],[None],167,0,167,0,274.37022850010544,,,,,5,274.3524440000765,274.37022850010544,274.37022850010544,0.012133599957451224,275.5053874000441,[0.06625],[-0.35375],[1],[0],[0],[1.152557399822399],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
168,0,168,[0.2275],[-0.1475],[1],[0],[0],[1.3741918001323938],['target'],168,0,168,0,275.5426179000642,,,,,10,275.5296790001448,275.5426179000642,275.5426179000642,0.024171700002625585,276.9041639000643,[0.2275],[-0.1475],[1],[0],[0],[1.3741918001323938],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
169,0,169,[-0.1975],[-0.38875],[1],[0],[0],[1.5062988998834044],['target'],169,0,169,0,276.9441768999677,,,,,10,276.9308355001267,276.9441768999677,276.9441768999677,0.026513800024986267,278.4374639999587,[-0.1975],[-0.38875],[1],[0],[0],[1.5062988998834044],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
170,0,170,[0.08875],[0.1575],[1],[0],[0],[2.22411229996942],['target'],170,0,170,0,278.473919400014,,,,,10,278.4617642001249,278.473919400014,278.473919400014,0.024168199859559536,280.6862266000826,[0.08875],[0.1575],[1],[0],[0],[2.22411229996942],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
171,0,171,[0.15625],[-0.26875],[1],[0],[0],[1.1698756001424044],['target'],171,0,171,0,280.71782910008915,,,,,5,280.69854760007,280.71782910008915,280.71782910008915,0.012174000032246113,281.86877500009723,[0.15625],[-0.26875],[1],[0],[0],[1.1698756001424044],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
172,0,172,[-0.08],[0.46],[1],[0],[0],[1.370648899814114],['target'],172,0,172,0,281.900737100048,,,,,5,281.88096150010824,281.900737100048,281.900737100048,0.012074800208210945,283.25200550002046,[-0.08],[0.46],[1],[0],[0],[1.370648899814114],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
173,0,173,[-0.2275],[-0.045],[1],[0],[0],[1.4873138000257313],['target'],173,0,173,0,283.28292230004445,,,,,5,283.2638624999672,283.28292230004445,283.28292230004445,0.01172560011036694,284.7515708000865,[-0.2275],[-0.045],[1],[0],[0],[1.4873138000257313],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
174,0,174,[0.36875],[-0.135],[1],[0],[0],[1.6227822999935597],[None],174,0,174,0,284.79160160012543,,,,,10,284.778090900043,284.79160160012543,284.79160160012543,0.02635330008342862,286.40123370010406,[0.36875],[-0.135],[1],[0],[0],[1.6227822999935597],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
175,0,175,[0.0375],[0.48125],[1],[0],[0],[3.302553500048816],['target'],175,0,175,0,286.44175750017166,,,,,10,286.42922449996695,286.44175750017166,286.44175750017166,0.027856600005179644,289.7321642001625,[0.0375],[0.48125],[1],[0],[0],[3.302553500048816],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
176,0,176,[0.3825],[0.085],[1],[0],[0],[1.5095991000998765],[None],176,0,176,0,289.76767010008916,,,,,10,289.75559050007723,289.76767010008916,289.76767010008916,0.023281000088900328,291.2655676000286,[0.3825],[0.085],[1],[0],[0],[1.5095991000998765],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
177,0,177,[0.13375],[0.3125],[1],[0],[0],[1.204120900016278],['target'],177,0,177,0,291.2962704000529,,,,,5,291.2772190000396,291.2962704000529,291.2962704000529,0.011498500127345324,292.48170790006407,[0.13375],[0.3125],[1],[0],[0],[1.204120900016278],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
178,0,178,[-0.49875],[0.14375],[1],[0],[0],[1.4745085998438299],[None],178,0,178,0,292.51797819999047,,,,,10,292.5056020000484,292.51797819999047,292.51797819999047,0.02373509993776679,293.9804688000586,[-0.49875],[0.14375],[1],[0],[0],[1.4745085998438299],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
179,0,179,[-0.25875],[-0.14125],[1],[0],[0],[1.4572192998602986],['target'],179,0,179,0,294.0179284999613,,,,,10,294.00621940009296,294.0179284999613,294.0179284999613,0.025618799962103367,295.4638300000224,[-0.25875],[-0.14125],[1],[0],[0],[1.4572192998602986],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
180,0,180,[-0.12875],[0.04625],[1],[0],[0],[2.140100199962035],[None],180,0,180,0,295.5843267000746,,,,,10,295.5716933000367,295.5843267000746,295.5843267000746,0.10769569990225136,297.71220099995844,[-0.12875],[0.04625],[1],[0],[0],[2.140100199962035],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
181,0,181,[0.2525],[0.3875],[1],[0],[0],[1.1036751999054104],[None],181,0,181,0,297.74345210008323,,,,,5,297.72448169998825,297.74345210008323,297.74345210008323,0.012130399933084846,298.82850340008736,[0.2525],[0.3875],[1],[0],[0],[1.1036751999054104],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
182,0,182,[0.1225],[0.4875],[1],[0],[0],[2.8901303000748158],['target'],182,0,182,0,298.86742030014284,,,,,10,298.85347030009143,298.86742030014284,298.86742030014284,0.02481499989517033,301.7439727000892,[0.1225],[0.4875],[1],[0],[0],[2.8901303000748158],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
183,0,183,[-0.305],[0.12],[1],[0],[0],[1.520785499829799],[None],183,0,183,0,301.7752189000603,,,,,5,301.75550950015895,301.7752189000603,301.7752189000603,0.01138510019518435,303.2766434000805,[-0.305],[0.12],[1],[0],[0],[1.520785499829799],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
184,0,184,[0.44],[-0.40125],[1],[0],[0],[1.1038097999989986],['target'],184,0,184,0,303.3078026000876,,,,,5,303.28836999996565,303.3078026000876,303.3078026000876,0.01160249998793006,304.39260910009034,[0.44],[-0.40125],[1],[0],[0],[1.1038097999989986],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
185,0,185,[-0.4025],[-0.255],[1],[0],[0],[1.0144491998944432],['target'],185,0,185,0,304.423780699959,,,,,5,304.4105607001111,304.423780699959,304.423780699959,0.01780709996819496,305.4253412000835,[-0.4025],[-0.255],[1],[0],[0],[1.0144491998944432],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
186,0,186,[0.50625],[-0.06625],[1],[0],[0],[0.9713580999523401],['target'],186,0,186,0,305.45697759999894,,,,,5,305.4369510000106,305.45697759999894,305.45697759999894,0.011481499997898936,306.40876909997314,[0.50625],[-0.06625],[1],[0],[0],[0.9713580999523401],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
187,0,187,[0.465],[-0.14875],[1],[0],[0],[0.9837888001929969],[None],187,0,187,0,306.44066309998743,,,,,5,306.4236463000998,306.44066309998743,306.44066309998743,0.014712900156155229,307.40786559996195,[0.465],[-0.14875],[1],[0],[0],[0.9837888001929969],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
188,0,188,[-0.47625],[0.29875],[1],[0],[0],[1.4539430001750588],[None],188,0,188,0,307.4396275000181,,,,,5,307.419674300123,307.4396275000181,307.4396275000181,0.011651600012555718,308.8739759000018,[-0.47625],[0.29875],[1],[0],[0],[1.4539430001750588],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
189,0,189,[0.46875],[0.4725],[1],[0],[0],[2.4706535001751035],['target'],189,0,189,0,308.9054539001081,,,,,5,308.8855139000807,308.9054539001081,308.9054539001081,0.011377499904483557,311.35654340009205,[0.46875],[0.4725],[1],[0],[0],[2.4706535001751035],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
190,0,190,[-0.205],[-0.04875],[1],[0],[0],[1.4049305999651551],['target'],190,0,190,0,311.39594230009243,,,,,10,311.38413300015964,311.39594230009243,311.39594230009243,0.027460400015115738,312.78948769997805,[-0.205],[-0.04875],[1],[0],[0],[1.4049305999651551],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
191,0,191,[0.20125],[-0.3925],[1],[0],[0],[1.051240700064227],['target'],191,0,191,0,312.8199632000178,,,,,5,312.8036521000322,312.8199632000178,312.8199632000178,0.014024800155311823,313.85527279996313,[0.20125],[-0.3925],[1],[0],[0],[1.051240700064227],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
192,0,192,[0.22],[0.005],[1],[0],[0],[1.0504882000386715],['target'],192,0,192,0,313.8861157000065,,,,,5,313.8702361001633,313.8861157000065,313.8861157000065,0.014804600039497018,314.9210520000197,[0.22],[0.005],[1],[0],[0],[1.0504882000386715],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
193,0,193,[0.22125],[0.395],[1],[0],[0],[1.001335799926892],['target'],193,0,193,0,314.95227350015193,,,,,5,314.935901600169,314.95227350015193,314.95227350015193,0.01466479990631342,315.93758470006287,[0.22125],[0.395],[1],[0],[0],[1.001335799926892],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
194,0,194,[-0.23625],[0.01375],[1],[0],[0],[0.8534528999589384],['target'],194,0,194,0,315.9687231001444,,,,,5,315.9498307001777,315.9687231001444,315.9687231001444,0.012119700200855732,316.8036632000003,[-0.23625],[0.01375],[1],[0],[0],[0.8534528999589384],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
195,0,195,[-0.3975],[0.0325],[1],[0],[0],[0.8377443000208586],['target'],195,0,195,0,316.83488730015233,,,,,5,316.8152691000141,316.83488730015233,316.83488730015233,0.011473400052636862,317.6533759001177,[-0.3975],[0.0325],[1],[0],[0],[0.8377443000208586],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
196,0,196,[0.4575],[0.1025],[1],[0],[0],[0.9536425999831408],['target'],196,0,196,0,317.6849392000586,,,,,5,317.6657710999716,317.6849392000586,317.6849392000586,0.012262500124052167,318.61973919998854,[0.4575],[0.1025],[1],[0],[0],[0.9536425999831408],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
197,0,197,[0.135],[-0.0925],[1],[0],[0],[1.7040383000858128],[None],197,0,197,0,318.65085670002736,,,,,5,318.63177390000783,318.65085670002736,318.65085670002736,0.011918700067326427,320.33614360005595,[0.135],[-0.0925],[1],[0],[0],[1.7040383000858128],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
198,0,198,[-0.3775],[-0.44125],[1],[0],[0],[1.599917900050059],['target'],198,0,198,0,320.36672549997456,,,,,5,320.3514922000468,320.36672549997456,320.36672549997456,0.015188500052317977,321.951804399956,[-0.3775],[-0.44125],[1],[0],[0],[1.599917900050059],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
